Sku,"System SKU",Size,Name,"Parent Sku",Cost,Rccp,Category,barcode,brand,"Selling Status","Promo Price","Extra Cost","Stock Status","Is Active",Channels,,,,
078742196404,,,"Member's Mark Paper Cold Cups, 5 Ounce, 450 Count",,17.60,17.60,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742206424,,,"Member's Mark Ultra Premium Bath Tissue, 2-Ply Mega Roll (275 sheets, 45 rolls)",,69.99,69.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742209487,,,"Members Mark Cozy Throw Taupe Buffalo",,30.00,30.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742214405,,,"Member's Mark Variety Pack Wet Catfood 4 Flavors Cats Love",,29.99,29.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742225098,,,"Member's Mark 13 gallon Tall Kitchen Bags New Longer Bag (200 Bags), 200Count",,31.99,31.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742225678,,,"Member's Mark Power Flex Tall Kitchen Drawstring Bags, 200 Count",,31.99,31.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742235035,,,"Member's Mark Super Premium Paper Towels (15 rolls, 150 sheets per roll)",,49.99,49.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742256061,,,"Member Mark Hotel Premier Collection Luxury Oversized Bath Towel (Pink)",,29.99,29.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742256085,,,"Member's Mark Hotel Premier Collection 100% Cotton Luxury Hand Towel - Blush",,29.99,29.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742256108,,,"Member's Mark Hotel Premier Collection 100% Cotton Luxury Washcloth (2 pk, Blush)",,24.99,24.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742256337,,,"Member's Mark Patio Heater with LED Table + Wheels for Moving",,350.00,350.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742267142,,,"Member's Mark 10 1/16 in Ultra Plates, 204 Count",,24.99,24.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742270098,,,"MEMBER'S MARK Hotel Premier Collection Bath Rug (Blush)",,24.99,24.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742286853,,,"Member's Mark Quick Dry Oversized Cushioned Bath Mat (24x36) (White)",,24.99,24.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742288383,,,"MEMBER'S MARK Hotel Premier Collection Bath Rug (Blush)",,19.99,19.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742319261,,,"Member's Mark Oversized Cozy Sherpa Throw Blanket, Reversible, 60"" x 72"" (Ivory Solid)",,49.99,49.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742319346,,,"Member's Mark Oversized Cozy Throw",,49.99,49.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742319353,,,"Member's Mark Oversized Cozy Throw",,49.99,49.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742319520,,,"Member's Mark Oversized Cozy Throw",,49.99,49.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742320502,,,"Member's Mark Thermal Long-Sleeve Crew in Black Heather, Size Large",,19.99,19.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742320557,,,"Member's Mark Men's Crew Neck Sweat Shirt (X-Large, Indigo Heather)",,19.99,19.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742320564,,,"Member's Mark Men's Crew Neck Sweat Shirt (XX-Large, Indigo Heather)",,19.99,19.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742320571,,,"Member's Mark Men's Crew Neck Sweat Shirt (Medium, Port Heather)",,19.99,19.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742320601,,,"Member's Mark Thermal Long-Sleeve Crew in Port Heather, XXL",,19.99,19.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742320656,,,"Member's Mark Thermal Long-Sleeve Crew in Autumn Heather, M",,19.99,19.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742320687,,,"Member's Mark Men's Crew Neck Sweat Shirt (XX-Large, Autumn Heather)",,19.99,19.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742320854,,,"Member's Mark Long-Sleeve Thermal Henley in Indigo Heather, XXL",,19.99,19.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742321059,,,"Member's Mark Mens Thermal Henley Olive",,19.99,19.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
078742326382,,,"Members Mark Boys Cuddly Cozy Full Zip Jacket (8, Olive)",,600.00,600.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
079400454874,,,"Degree Women's Antiperspirant Ultraclear Black + White 5Pk",,28.98,28.98,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
079400474179,,,"Suave Kids 3 in 1 Shampoo, Conditioner and Body Wash Nickelodeon Slime, 20 Ounce",,13.99,13.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
079400641106,,,"Degree Men Dry Protection Anti-Perspirant, Cool Rush (2.7 oz, 5 pk.)",,25.00,25.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
079400641465,,,"Dove Men Care Deodorant, Extra Fresh (2.7 oz, 5 pk.)",,12.66,12.66,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
079400645470,,,"Degree Dry Protection Deodorant, Shower Clean (2.6 oz, 4 pk. + 1.6 oz. Sexy Intrigue)",,20.00,20.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
081483812663,,,"Lifetime 60246 Adirondack Table, Brown",,99.99,99.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
0819217019831,,,"Propel Star Wars Quadcopter, 74-Z Speeder Bike - Special Collector's Edition Box, SW-1983-CX High Performance",,57.00,57.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
0819459014281,,,"Boogie Board Blackboard Note 5.5 x 7.25 inches - Paperless Notepad - Authentic Boogie Board",,45.00,45.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
085081454263,,,"Gibson Elite 18-Piece Transparent Glaze Barberware Dinnerware Set (Blue)",,47.48,47.48,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
085081454270,,,"Gibson Elite 18-Piece Transparent Glaze Barberware Dinnerware Set (red)",,69.00,69.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
085081454287,,,"Gibson Elite 18-Piece Transparent Glaze Barberware Dinnerware Set (Gray)",,69.99,69.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
085081454645,,,"Gibson Elite 48-Piece Porcelain Dinnerware Set (Mallory)",,199.00,199.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
085081454652,,,"Gibson Elite 48-Piece Porcelain Dinnerware Set (Hyperion)",,199.00,199.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
086279135124,,,"Cuisinart 2-Speed Hand Blender with Chopper",,99.99,99.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
087958519006,,,"Adams 1099-MISC KIT for 40 recipients (40 5-Part Sets, 40 Peel & Seal Security envelopes, 6 1096 Summary Forms) Plus Access to Adams Tax Forms Helper ",,17.00,17.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
087958619003,,,"Adams W2 Forms 2019, 6 Part Tax Forms Kit, 40 Employee Kit of Laser/Inkjet Forms, 6 W3 Summary Forms, 40 Self Seal Envelopes, Tax Forms Helper Online ",,17.00,17.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
091141380892,,,"Super Stacker, Document Boxes, Assorted Colors, 5 Pack",,41.90,41.90,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
093155173040,,,"Fallout 76: Wastelanders - Xbox One [video game]",,21.80,21.80,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
093155174078,,,"Bethesda Rage 2 PS4 (17407)",,18.59,18.59,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
093155174085,,,"Rage 2 - (Xbox One) [video game]",,21.50,21.50,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
094428276338,,,"Masterbuilt SH19260319 WG600B Pellet Grill, Black",,330.00,330.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
096506044525,,,"TRIGGERPOINT Mobility Pack Core Roller and MBI Massage Ball",,19.99,19.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
097855083937New,,,"Logitech Wireless Mouse m317 with Unifying Receiver, Red",,26.99,26.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
097855123695,,,"Logitech Wireless Keyboard K350",,34.00,34.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
097855142948,,,"Logitech MK540 Wireless Keyboard Mouse Combo",,39.00,39.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
099511343416,,,"Cambro Round Translucent Container with Lid (6 qt, 2 pk.)",,14.99,14.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
100000009277,,,"Under Armour Men's Hustle Fleece Hoodie , Black (001)/White , Small",,59.99,59.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"100x 3 ply",,,"100pcs 3-Ply Disposable Face ???? with Elastic Earloop - Personal Protection Dust-Proof ???? with Standard-Sealed Bag for Earloop",,26.98,26.98,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"100x 3ply",,,"100 PCS 3-Ply Universal Face msks Dustproof Mouth Protector Prevent Sneeze Droplets (100, Blue)",,25.49,25.49,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"100x 3ply 2",,,"YEMODO Protective Cover Mouth 3-Ply 100 Units/Pack",,64.90,64.90,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"100x 3ply a",,,"Medvat 3-Ply Face Masks with Elastic Air Loops – 100 Pack",,35.00,35.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"100x 3ply b",,,"Disposable 3-Layer Protective Earloop Face Masks Thick 3-Ply Face Shield with Elastic Ear Loop Cover Full Face Anti-Dust (100pcs)",,32.00,32.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"100x 3ply c",,,"Medvat 3-Ply Face Masks with Elastic Air Loops – 100 Pack",,35.00,35.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"100x 3ply d",,,"100 PCS 3-Ply Universal Face msks Dustproof Mouth Protector Prevent Sneeze Droplets (100, Blue)",,32.00,32.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"100x face shield",,,"?Fulfillment By Amazon?100 Pcs Safety Face Shield Reusable Full Face Transparent Breathable Visor respiratory protection anti-saliva visor anti-fog Sh",,349.99,349.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"100x faceshield",,,"100Pcs Value Pack Premium Face Shield with Protective Clear Film To Protect Eyes and Face Full Face Shield With Elastic Band and Comfort Sponge Dental",,249.98,249.98,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"10x  kn95 2",,,"10PCS, 5 Layers of Filtering, Anti-dust, Anti-Pollen, Anti-Fog",,9.00,9.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"10x C440493",,,"Kirkland Signature Cashew Clusters - 907g - PACK OF 10",,651.00,651.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"10x face shield",,,"Plastic Shield Transparent FacialMask Anti-Splash Pack of 10",,34.98,34.98,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"10x face shield 1",,,"LYTIO 10 pcs Safety Transparent Face Cover Shield | Reusable & Breathable | Protect eyes and face | Light Weight, Clear Film & Comfortable Elastic Ban",,39.99,39.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"10x face shield 3",,,"Safety Face Shield, All-Round Protection Cap with Clear Wide Visor Spitting Anti-Fog Lens, Lightweight Transparent Shield with Adjustable Elastic Band",,32.00,32.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"10x faceshield",,,"Plastic Shield Transparent FacialMask Anti-Splash Pack of 10",,34.99,34.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"10x faceshield 3",,,"LYTIO 10 pcs Safety Transparent Face Cover Shield | Reusable & Breathable | Protect eyes and face | Light Weight, Clear Film & Comfortable Elastic Ban",,39.99,39.99,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"10x faceshield 4",,,"Rofeer STARFO Reusable Safety Face Shield, 10Pcs Transparent Protective Sheild,Anti-Saliva Windproof Dustproof Full Face Cover Hat for Men and Women …",,33.98,33.98,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"10x faceshield 5",,,"?10 pack?Simsii Face Shields, Reusable Clear Double side Anti Fog,0.25mm Plastic, General Use Visor Mask, Splashproof Windproof Dustproof, Protect Eye",,34.98,34.98,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
"10x kn95 2",,,"[ 10 Pack ] Reusable Facial Protection Filtration>95%. Face Protection from Dust, Pollen, Pet Dander",,12.00,12.00,Nike,'',,Slow,,0.00,Slow,1,amazonglobalmobile,,,,
1257468,,,"UA HG ARMOUR SS",,0.00,0.00,Nike,'',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257468-001_BLACK OR GREY_LG",1257468-001,LG,"UA HG ARMOUR SS",1257468,5500.00,5500.00,Nike,'888284792909',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257468-001_BLACK OR GREY_MD",1257468-001,MD,"UA HG ARMOUR SS",1257468,5500.00,5500.00,Nike,'888284792497',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257468-001_BLACK OR GREY_SM",1257468-001,SM,"UA HG ARMOUR SS",1257468,5500.00,5500.00,Nike,'888284792480',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257468-001_BLACK OR GREY_XL",1257468-001,XL,"UA HG ARMOUR SS",1257468,5500.00,5500.00,Nike,'888284792916',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257468-001_BLACK OR GREY_XXL",1257468-001,XXL,"UA HG ARMOUR SS",1257468,5500.00,5500.00,Nike,'888284792923',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257468-090_BLACK OR GREY_LG",1257468-090,LG,"UA HG ARMOUR SS",1257468,5500.00,5500.00,Nike,'888284793227',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257468-090_BLACK OR GREY_MD",1257468-090,MD,"UA HG ARMOUR SS",1257468,5500.00,5500.00,Nike,'888284793210',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257468-090_BLACK OR GREY_SM",1257468-090,SM,"UA HG ARMOUR SS",1257468,5500.00,5500.00,Nike,'888284793203',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257468-090_BLACK OR GREY_XL",1257468-090,XL,"UA HG ARMOUR SS",1257468,5500.00,5500.00,Nike,'888284793234',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257468-090_BLACK OR GREY_XXL",1257468-090,XXL,"UA HG ARMOUR SS",1257468,5500.00,5500.00,Nike,'888284793241',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1257468-410_BLUE_LG,1257468-410,LG,"UA HG ARMOUR SS",1257468,5500.00,5500.00,Nike,'888284792442',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1257468-410_BLUE_MD,1257468-410,MD,"UA HG ARMOUR SS",1257468,5500.00,5500.00,Nike,'888284792435',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1257468-410_BLUE_SM,1257468-410,SM,"UA HG ARMOUR SS",1257468,5500.00,5500.00,Nike,'888284792428',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1257468-410_BLUE_XL,1257468-410,XL,"UA HG ARMOUR SS",1257468,5500.00,5500.00,Nike,'888284792459',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1257468-410_BLUE_XXL,1257468-410,XXL,"UA HG ARMOUR SS",1257468,5500.00,5500.00,Nike,'888284792466',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1257469,,,"UA ARMOUR HG SL",,0.00,0.00,Nike,'',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257469-001_BLACK OR GREY_LG",1257469-001,LG,"UA ARMOUR HG SL",1257469,4500.00,4500.00,Nike,'888284807351',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257469-001_BLACK OR GREY_MD",1257469-001,MD,"UA ARMOUR HG SL",1257469,4500.00,4500.00,Nike,'888284807344',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257469-001_BLACK OR GREY_SM",1257469-001,SM,"UA ARMOUR HG SL",1257469,4500.00,4500.00,Nike,'888284807337',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257469-001_BLACK OR GREY_XL",1257469-001,XL,"UA ARMOUR HG SL",1257469,4500.00,4500.00,Nike,'888284807368',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257469-001_BLACK OR GREY_XXL",1257469-001,XXL,"UA ARMOUR HG SL",1257469,4500.00,4500.00,Nike,'888284807375',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257469-090_BLACK OR GREY_LG",1257469-090,LG,"UA ARMOUR HG SL",1257469,4500.00,4500.00,Nike,'888284807412',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257469-090_BLACK OR GREY_MD",1257469-090,MD,"UA ARMOUR HG SL",1257469,4500.00,4500.00,Nike,'888284807405',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257469-090_BLACK OR GREY_SM",1257469-090,SM,"UA ARMOUR HG SL",1257469,4500.00,4500.00,Nike,'888284807399',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257469-090_BLACK OR GREY_XL",1257469-090,XL,"UA ARMOUR HG SL",1257469,4500.00,4500.00,Nike,'888284807429',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257469-090_BLACK OR GREY_XXL",1257469-090,XXL,"UA ARMOUR HG SL",1257469,4500.00,4500.00,Nike,'888284807436',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1257471,,,"UA HG ARMOUR LS",,0.00,0.00,Nike,'',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257471-001_BLACK OR GREY_LG",1257471-001,LG,"UA HG ARMOUR LS",1257471,6500.00,6500.00,Nike,'888284811433',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257471-001_BLACK OR GREY_MD",1257471-001,MD,"UA HG ARMOUR LS",1257471,6500.00,6500.00,Nike,'888284811426',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257471-001_BLACK OR GREY_SM",1257471-001,SM,"UA HG ARMOUR LS",1257471,6500.00,6500.00,Nike,'888284811419',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257471-001_BLACK OR GREY_XL",1257471-001,XL,"UA HG ARMOUR LS",1257471,6500.00,6500.00,Nike,'888284811440',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1257471-001_BLACK OR GREY_XXL",1257471-001,XXL,"UA HG ARMOUR LS",1257471,6500.00,6500.00,Nike,'888284811457',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1276990,,,"UA PERFORMANCE HEADBAND",,0.00,0.00,Nike,'',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1276990-001_BLACK OR GREY_OSFA",1276990-001,OSFA,"UA PERFORMANCE HEADBAND",1276990,1500.00,1500.00,Nike,'889362319896',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1276990-100_WHITE_OSFA,1276990-100,OSFA,"UA PERFORMANCE HEADBAND",1276990,1500.00,1500.00,Nike,'889362320038',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1276991,,,"UA PERFORMANCE WRISTBANDS",,0.00,0.00,Nike,'',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1276991-001_BLACK OR GREY_OSFA",1276991-001,OSFA,"UA PERFORMANCE WRISTBANDS",1276991,1500.00,1500.00,Nike,'889362320052',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1276991-100_WHITE_OSFA,1276991-100,OSFA,"UA PERFORMANCE WRISTBANDS",1276991,1500.00,1500.00,Nike,'889362320090',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1276991-400_BLUE_OSFA,1276991-400,OSFA,"UA PERFORMANCE WRISTBANDS",1276991,1500.00,1500.00,Nike,'889362320069',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1277206,,,"TECH SSC - TWIST",,0.00,0.00,Nike,'',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1277206-001_BLACK OR GREY_LG",1277206-001,LG,"TECH SSC - TWIST",1277206,4500.00,4500.00,Nike,'889362775777',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1277206-001_BLACK OR GREY_MD",1277206-001,MD,"TECH SSC - TWIST",1277206,4500.00,4500.00,Nike,'889362775760',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1277206-001_BLACK OR GREY_SM",1277206-001,SM,"TECH SSC - TWIST",1277206,4500.00,4500.00,Nike,'889362775753',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1277206-001_BLACK OR GREY_XL",1277206-001,XL,"TECH SSC - TWIST",1277206,4500.00,4500.00,Nike,'889362775784',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1277206-012_BLACK OR GREY_LG",1277206-012,LG,"TECH SSC - TWIST",1277206,4500.00,4500.00,Nike,'193444577785',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1277206-012_BLACK OR GREY_MD",1277206-012,MD,"TECH SSC - TWIST",1277206,4500.00,4500.00,Nike,'193444577792',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1277206-012_BLACK OR GREY_SM",1277206-012,SM,"TECH SSC - TWIST",1277206,4500.00,4500.00,Nike,'193444577808',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1277206-012_BLACK OR GREY_XL",1277206-012,XL,"TECH SSC - TWIST",1277206,4500.00,4500.00,Nike,'193444577815',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1277206-403_BLUE_LG,1277206-403,LG,"TECH SSC - TWIST",1277206,4500.00,4500.00,Nike,'194511767054',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1277206-403_BLUE_MD,1277206-403,MD,"TECH SSC - TWIST",1277206,4500.00,4500.00,Nike,'194511767061',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1277206-403_BLUE_SM,1277206-403,SM,"TECH SSC - TWIST",1277206,4500.00,4500.00,Nike,'194511767078',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1277206-403_BLUE_XL,1277206-403,XL,"TECH SSC - TWIST",1277206,4500.00,4500.00,Nike,'194511767085',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1277206-628_RED_LG,1277206-628,LG,"TECH SSC - TWIST",1277206,4500.00,4500.00,Nike,'193444578027',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1277206-628_RED_MD,1277206-628,MD,"TECH SSC - TWIST",1277206,4500.00,4500.00,Nike,'193444578034',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1277206-628_RED_SM,1277206-628,SM,"TECH SSC - TWIST",1277206,4500.00,4500.00,Nike,'193444578041',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1277206-628_RED_XL,1277206-628,XL,"TECH SSC - TWIST",1277206,4500.00,4500.00,Nike,'193444578058',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1277207,,,"TECH SSC - SOLID",,0.00,0.00,Nike,'',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1277207-845_ORANGE_LG,1277207-845,LG,"TECH SSC - SOLID",1277207,4800.00,4800.00,Nike,'193444529951',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1277207-845_ORANGE_MD,1277207-845,MD,"TECH SSC - SOLID",1277207,4800.00,4800.00,Nike,'193444530292',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1277207-845_ORANGE_SM,1277207-845,SM,"TECH SSC - SOLID",1277207,4800.00,4800.00,Nike,'193444530735',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1277207-845_ORANGE_XL,1277207-845,XL,"TECH SSC - SOLID",1277207,4800.00,4800.00,Nike,'193444530964',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1289577,,,"HG ARMOUR 2.0 LEGGING",,0.00,0.00,Nike,'',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1289577-001_BLACK OR GREY_LG",1289577-001,LG,"HG ARMOUR 2.0 LEGGING",1289577,6500.00,6500.00,Nike,'190086809700',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1289577-001_BLACK OR GREY_MD",1289577-001,MD,"HG ARMOUR 2.0 LEGGING",1289577,6500.00,6500.00,Nike,'190086809694',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1289577-001_BLACK OR GREY_SM",1289577-001,SM,"HG ARMOUR 2.0 LEGGING",1289577,6500.00,6500.00,Nike,'190086809687',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1289577-001_BLACK OR GREY_XL",1289577-001,XL,"HG ARMOUR 2.0 LEGGING",1289577,6500.00,6500.00,Nike,'190086809717',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1289577-001_BLACK OR GREY_XXL",1289577-001,XXL,"HG ARMOUR 2.0 LEGGING",1289577,6500.00,6500.00,Nike,'190086809724',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1289577-090_BLACK OR GREY_LG",1289577-090,LG,"HG ARMOUR 2.0 LEGGING",1289577,6500.00,6500.00,Nike,'190086809632',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1289577-090_BLACK OR GREY_MD",1289577-090,MD,"HG ARMOUR 2.0 LEGGING",1289577,6500.00,6500.00,Nike,'190086809625',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1289577-090_BLACK OR GREY_SM",1289577-090,SM,"HG ARMOUR 2.0 LEGGING",1289577,6500.00,6500.00,Nike,'190086809618',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1289577-090_BLACK OR GREY_XL",1289577-090,XL,"HG ARMOUR 2.0 LEGGING",1289577,6500.00,6500.00,Nike,'190086809649',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
"1289577-090_BLACK OR GREY_XXL",1289577-090,XXL,"HG ARMOUR 2.0 LEGGING",1289577,6500.00,6500.00,Nike,'190086809656',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
1290261,,,"SPORTSTYLE TRICOT JOGGER",,0.00,0.00,Nike,'',"under armour","Not Moving",,0.00,Slow,1,SPL,,,,
